0.000000e+00,0.000000e+00,0.000000e+00,8.870000e-02,2.730000e-02,1.215000e+00,8.512000e+00,1.159300e+01,9.063630e+02,9.620000e-01,5.156500e+01,5.801000e+00,5.400000e-01,2.303370e+05,7.727000e-01
2.220000e+00,1.740000e-02,5.540000e-02,8.690000e-02,2.730000e-02,1.216000e+00,8.516000e+00,1.135200e+01,9.068250e+02,9.620000e-01,5.049200e+01,5.678000e+00,5.400000e-01,2.304590e+05,7.483000e-01
4.450000e+00,3.480000e-02,1.083000e-01,8.500000e-02,2.730000e-02,1.216000e+00,8.514000e+00,1.110200e+01,9.065780e+02,9.620000e-01,4.938200e+01,5.554000e+00,5.400000e-01,2.305880e+05,7.240000e-01
6.670000e+00,5.220000e-02,1.589000e-01,8.290000e-02,2.720000e-02,1.214000e+00,8.500000e+00,1.083900e+01,9.051230e+02,9.600000e-01,4.821200e+01,5.432000e+00,5.400000e-01,2.307230e+05,6.995000e-01
8.900000e+00,6.960000e-02,2.071000e-01,8.080000e-02,2.720000e-02,1.210000e+00,8.472000e+00,1.056100e+01,9.020690e+02,9.570000e-01,4.697400e+01,5.310000e+00,5.400000e-01,2.308650e+05,6.750000e-01
1.112000e+01,8.700000e-02,2.530000e-01,7.860000e-02,2.700000e-02,1.204000e+00,8.432000e+00,1.027300e+01,8.978840e+02,9.530000e-01,4.569300e+01,5.189000e+00,5.400000e-01,2.310140e+05,6.506000e-01
1.335000e+01,1.044000e-01,2.966000e-01,7.630000e-02,2.690000e-02,1.197000e+00,8.381000e+00,9.973000e+00,8.924460e+02,9.470000e-01,4.435900e+01,5.068000e+00,5.400000e-01,2.311700e+05,6.261000e-01
1.557000e+01,1.218000e-01,3.378000e-01,7.390000e-02,2.660000e-02,1.187000e+00,8.313000e+00,9.657000e+00,8.851610e+02,9.390000e-01,4.295400e+01,4.948000e+00,5.400000e-01,2.313330e+05,6.015000e-01
1.780000e+01,1.392000e-01,3.767000e-01,7.140000e-02,2.640000e-02,1.176000e+00,8.232000e+00,9.331000e+00,8.765770e+02,9.300000e-01,4.150500e+01,4.828000e+00,5.400000e-01,2.315030e+05,5.769000e-01
2.002000e+01,1.566000e-01,4.132000e-01,6.880000e-02,2.610000e-02,1.161000e+00,8.133000e+00,8.989000e+00,8.659870e+02,9.190000e-01,3.998300e+01,4.708000e+00,5.400000e-01,2.316800e+05,5.522000e-01
2.224000e+01,1.740000e-01,4.474000e-01,6.610000e-02,2.570000e-02,1.145000e+00,8.018000e+00,8.635000e+00,8.538120e+02,9.060000e-01,3.841000e+01,4.587000e+00,5.400000e-01,2.318650e+05,5.273000e-01
2.447000e+01,1.914000e-01,4.791000e-01,6.330000e-02,2.530000e-02,1.126000e+00,7.885000e+00,8.268000e+00,8.396420e+02,8.910000e-01,3.677400e+01,4.466000e+00,5.400000e-01,2.320580e+05,5.023000e-01
2.669000e+01,2.088000e-01,5.082000e-01,6.030000e-02,2.480000e-02,1.104000e+00,7.733000e+00,7.884000e+00,8.234130e+02,8.740000e-01,3.506900e+01,4.343000e+00,5.400000e-01,2.322590e+05,4.770000e-01
2.892000e+01,2.262000e-01,5.347000e-01,5.730000e-02,2.420000e-02,1.080000e+00,7.561000e+00,7.487000e+00,8.051490e+02,8.540000e-01,3.330400e+01,4.218000e+00,5.400000e-01,2.324670e+05,4.515000e-01
3.114000e+01,2.436000e-01,5.585000e-01,5.420000e-02,2.360000e-02,1.053000e+00,7.371000e+00,7.079000e+00,7.849140e+02,8.330000e-01,3.148600e+01,4.090000e+00,5.400000e-01,2.326830e+05,4.257000e-01
3.337000e+01,2.610000e-01,5.793000e-01,5.100000e-02,2.300000e-02,1.023000e+00,7.163000e+00,6.659000e+00,7.626990e+02,8.090000e-01,2.961800e+01,3.960000e+00,5.400000e-01,2.329070e+05,3.997000e-01
3.559000e+01,2.784000e-01,5.969000e-01,4.770000e-02,2.220000e-02,9.900000e-01,6.935000e+00,6.228000e+00,7.384790e+02,7.840000e-01,2.770200e+01,3.825000e+00,5.400000e-01,2.331390e+05,3.734000e-01
3.782000e+01,2.958000e-01,6.110000e-01,4.430000e-02,2.140000e-02,9.550000e-01,6.689000e+00,5.787000e+00,7.122290e+02,7.560000e-01,2.574000e+01,3.685000e+00,5.400000e-01,2.333800e+05,3.468000e-01
4.004000e+01,3.132000e-01,6.212000e-01,4.080000e-02,2.060000e-02,9.170000e-01,6.423000e+00,5.336000e+00,6.839200e+02,7.260000e-01,2.373600e+01,3.539000e+00,5.400000e-01,2.336290e+05,3.198000e-01
4.227000e+01,3.306000e-01,6.271000e-01,3.730000e-02,1.970000e-02,8.760000e-01,6.138000e+00,4.876000e+00,6.535270e+02,6.930000e-01,2.169000e+01,3.384000e+00,5.400000e-01,2.338860e+05,2.923000e-01
4.449000e+01,3.480000e-01,6.279000e-01,3.370000e-02,1.870000e-02,8.330000e-01,5.832000e+00,4.408000e+00,6.210340e+02,6.590000e-01,1.960600e+01,3.219000e+00,5.400000e-01,2.341520e+05,2.644000e-01
4.671000e+01,3.654000e-01,6.227000e-01,3.010000e-02,1.770000e-02,7.860000e-01,5.507000e+00,3.931000e+00,5.864300e+02,6.220000e-01,1.748700e+01,3.041000e+00,5.400000e-01,2.344260e+05,2.358000e-01
4.894000e+01,3.828000e-01,6.103000e-01,2.640000e-02,1.650000e-02,7.370000e-01,5.163000e+00,3.448000e+00,5.497180e+02,5.830000e-01,1.533600e+01,2.845000e+00,5.400000e-01,2.347090e+05,2.066000e-01
5.116000e+01,4.002000e-01,5.891000e-01,2.260000e-02,1.540000e-02,6.850000e-01,4.798000e+00,2.958000e+00,5.109170e+02,5.420000e-01,1.315900e+01,2.626000e+00,5.400000e-01,2.350010e+05,1.767000e-01
5.339000e+01,4.176000e-01,5.565000e-01,1.890000e-02,1.420000e-02,6.300000e-01,4.415000e+00,2.464000e+00,4.700620e+02,4.990000e-01,1.096100e+01,2.378000e+00,5.400000e-01,2.353020e+05,1.460000e-01
5.561000e+01,4.350000e-01,5.091000e-01,1.510000e-02,1.290000e-02,5.730000e-01,4.012000e+00,1.967000e+00,4.272250e+02,4.530000e-01,8.748000e+00,2.088000e+00,5.400000e-01,2.356120e+05,1.146000e-01
5.784000e+01,4.524000e-01,4.414000e-01,1.120000e-02,1.150000e-02,5.130000e-01,3.592000e+00,1.468000e+00,3.825080e+02,4.060000e-01,6.530000e+00,1.741000e+00,5.400000e-01,2.359310e+05,8.250000e-02
6.006000e+01,4.698000e-01,3.449000e-01,7.400000e-03,1.010000e-02,4.510000e-01,3.156000e+00,9.710000e-01,3.360780e+02,3.570000e-01,4.317000e+00,1.310000e+00,5.400000e-01,2.362580e+05,5.050000e-02
6.229000e+01,4.872000e-01,2.051000e-01,3.700000e-03,8.700000e-03,3.860000e-01,2.706000e+00,4.770000e-01,2.881690e+02,3.060000e-01,2.123000e+00,7.510000e-01,5.400000e-01,2.365920e+05,2.030000e-02
6.451000e+01,5.046000e-01,-1.270000e-02,-2.000000e-04,7.200000e-03,3.190000e-01,2.232000e+00,-2.300000e-02,2.376140e+02,2.520000e-01,-1.040000e-01,-4.500000e-02,5.400000e-01,2.368870e+05,0.000000e+00
