0.000000e+00,0.000000e+00,0.000000e+00,9.720000e-02,3.290000e-02,6.788000e+00,2.852200e+01,3.526900e+01,5.061687e+03,3.222000e+00,1.568750e+02,3.160000e+00,8.900000e-01,3.836400e+05,7.342000e-01
3.750000e+00,1.760000e-02,5.120000e-02,9.520000e-02,3.270000e-02,6.740000e+00,2.831900e+01,3.455400e+01,5.025736e+03,3.199000e+00,1.536940e+02,3.118000e+00,8.900000e-01,3.838570e+05,7.171000e-01
7.490000e+00,3.520000e-02,1.010000e-01,9.310000e-02,3.240000e-02,6.684000e+00,2.808400e+01,3.379800e+01,4.984073e+03,3.173000e+00,1.503340e+02,3.076000e+00,8.900000e-01,3.840860e+05,6.995000e-01
1.124000e+01,5.280000e-02,1.494000e-01,9.090000e-02,3.210000e-02,6.623000e+00,2.782900e+01,3.301400e+01,4.938763e+03,3.144000e+00,1.468450e+02,3.032000e+00,8.900000e-01,3.843250e+05,6.815000e-01
1.499000e+01,7.030000e-02,1.962000e-01,8.870000e-02,3.180000e-02,6.553000e+00,2.753600e+01,3.218100e+01,4.886728e+03,3.111000e+00,1.431420e+02,2.987000e+00,8.900000e-01,3.845770e+05,6.628000e-01
1.873000e+01,8.790000e-02,2.415000e-01,8.620000e-02,3.140000e-02,6.474000e+00,2.720100e+01,3.130300e+01,4.827372e+03,3.073000e+00,1.392360e+02,2.941000e+00,8.900000e-01,3.848400e+05,6.437000e-01
2.248000e+01,1.055000e-01,2.852000e-01,8.370000e-02,3.100000e-02,6.388000e+00,2.684200e+01,3.039500e+01,4.763517e+03,3.033000e+00,1.351980e+02,2.894000e+00,8.900000e-01,3.851160e+05,6.242000e-01
2.623000e+01,1.231000e-01,3.272000e-01,8.110000e-02,3.050000e-02,6.292000e+00,2.643600e+01,2.943600e+01,4.691577e+03,2.987000e+00,1.309310e+02,2.846000e+00,8.900000e-01,3.854030e+05,6.040000e-01
2.997000e+01,1.407000e-01,3.674000e-01,7.830000e-02,3.000000e-02,6.186000e+00,2.599400e+01,2.844000e+01,4.613062e+03,2.937000e+00,1.265010e+02,2.796000e+00,8.900000e-01,3.857030e+05,5.833000e-01
3.372000e+01,1.583000e-01,4.058000e-01,7.550000e-02,2.940000e-02,6.070000e+00,2.550500e+01,2.739600e+01,4.526385e+03,2.882000e+00,1.218550e+02,2.745000e+00,8.900000e-01,3.860160e+05,5.621000e-01
3.747000e+01,1.758000e-01,4.423000e-01,7.250000e-02,2.880000e-02,5.944000e+00,2.497500e+01,2.631300e+01,4.432227e+03,2.822000e+00,1.170390e+02,2.693000e+00,8.900000e-01,3.863400e+05,5.403000e-01
4.121000e+01,1.934000e-01,4.767000e-01,6.940000e-02,2.810000e-02,5.805000e+00,2.439200e+01,2.518100e+01,4.328758e+03,2.756000e+00,1.120070e+02,2.639000e+00,8.900000e-01,3.866780e+05,5.179000e-01
4.496000e+01,2.110000e-01,5.085000e-01,6.610000e-02,2.740000e-02,5.659000e+00,2.378000e+01,2.400700e+01,4.220136e+03,2.687000e+00,1.067810e+02,2.580000e+00,8.900000e-01,3.870290e+05,4.945000e-01
4.871000e+01,2.286000e-01,5.375000e-01,6.280000e-02,2.670000e-02,5.506000e+00,2.313500e+01,2.278500e+01,4.105745e+03,2.614000e+00,1.013500e+02,2.517000e+00,8.900000e-01,3.873920e+05,4.700000e-01
5.245000e+01,2.462000e-01,5.622000e-01,5.930000e-02,2.600000e-02,5.355000e+00,2.250200e+01,2.152500e+01,3.993426e+03,2.542000e+00,9.574500e+01,2.445000e+00,9.000000e-01,3.877690e+05,4.437000e-01
5.620000e+01,2.638000e-01,5.828000e-01,5.570000e-02,2.520000e-02,5.202000e+00,2.185700e+01,2.022900e+01,3.878958e+03,2.469000e+00,8.998000e+01,2.365000e+00,9.000000e-01,3.881580e+05,4.162000e-01
5.995000e+01,2.813000e-01,5.995000e-01,5.210000e-02,2.440000e-02,5.039000e+00,2.117400e+01,1.890000e+01,3.757660e+03,2.392000e+00,8.406500e+01,2.281000e+00,9.000000e-01,3.885610e+05,3.880000e-01
6.369000e+01,2.989000e-01,6.116000e-01,4.830000e-02,2.360000e-02,4.870000e+00,2.046300e+01,1.753800e+01,3.631447e+03,2.312000e+00,7.800800e+01,2.190000e+00,9.000000e-01,3.889780e+05,3.588000e-01
6.744000e+01,3.165000e-01,6.186000e-01,4.450000e-02,2.280000e-02,4.693000e+00,1.972000e+01,1.614500e+01,3.499699e+03,2.228000e+00,7.181500e+01,2.092000e+00,9.000000e-01,3.894080e+05,3.289000e-01
7.118000e+01,3.341000e-01,6.197000e-01,4.060000e-02,2.190000e-02,4.510000e+00,1.895100e+01,1.472500e+01,3.363184e+03,2.141000e+00,6.549500e+01,1.986000e+00,9.000000e-01,3.898510e+05,2.981000e-01
7.493000e+01,3.517000e-01,6.138000e-01,3.660000e-02,2.100000e-02,4.322000e+00,1.816100e+01,1.327700e+01,3.223079e+03,2.052000e+00,5.905800e+01,1.868000e+00,9.000000e-01,3.903090e+05,2.663000e-01
7.868000e+01,3.693000e-01,5.996000e-01,3.250000e-02,2.000000e-02,4.131000e+00,1.735800e+01,1.180600e+01,3.080538e+03,1.961000e+00,5.251200e+01,1.738000e+00,9.000000e-01,3.907810e+05,2.336000e-01
8.242000e+01,3.868000e-01,5.756000e-01,2.840000e-02,1.910000e-02,3.938000e+00,1.654500e+01,1.031300e+01,2.936210e+03,1.869000e+00,4.587100e+01,1.593000e+00,9.000000e-01,3.912670e+05,2.001000e-01
8.617000e+01,4.044000e-01,5.403000e-01,2.420000e-02,1.810000e-02,3.743000e+00,1.572900e+01,8.802000e+00,2.791310e+03,1.777000e+00,3.915100e+01,1.430000e+00,9.000000e-01,3.917670e+05,1.660000e-01
8.992000e+01,4.220000e-01,4.915000e-01,2.000000e-02,1.720000e-02,3.550000e+00,1.491700e+01,7.277000e+00,2.647275e+03,1.685000e+00,3.237000e+01,1.247000e+00,9.000000e-01,3.922820e+05,1.316000e-01
9.366000e+01,4.396000e-01,4.270000e-01,1.580000e-02,1.630000e-02,3.360000e+00,1.411900e+01,5.744000e+00,2.505609e+03,1.595000e+00,2.555100e+01,1.040000e+00,9.000000e-01,3.928110e+05,9.750000e-02
9.741000e+01,4.572000e-01,3.444000e-01,1.160000e-02,1.540000e-02,3.175000e+00,1.334100e+01,4.210000e+00,2.367642e+03,1.507000e+00,1.872500e+01,8.060000e-01,9.000000e-01,3.933550e+05,6.470000e-02
1.011600e+02,4.748000e-01,2.414000e-01,7.400000e-03,1.450000e-02,2.997000e+00,1.259400e+01,2.682000e+00,2.235003e+03,1.423000e+00,1.193100e+01,5.440000e-01,9.000000e-01,3.939130e+05,3.490000e-02
1.049000e+02,4.924000e-01,1.157000e-01,3.200000e-03,1.370000e-02,2.828000e+00,1.188100e+01,1.170000e+00,2.108505e+03,1.342000e+00,5.203000e+00,2.520000e-01,9.000000e-01,3.944800e+05,1.060000e-02
